,tconst,year,genres,averagerating,numvotes,title,studio,foreign_gross,release_date,budgets,world_gross,domestic_gross,rating,director,writer,theater_date
162,tt1204342,2011.0,"Adventure,Comedy,Family",7.1,82752.0,The Muppets,BV,76600000.0,"Nov 23, 2011",45000000.0,160971922.0,177225922.0,,,,
163,tt1204975,2013.0,"Comedy,Drama",6.6,121409.0,Last Vegas,CBS,70500000.0,"Jan 28, 2013",28000000.0,112914167.0,127814167.0,,,,
164,tt1204977,2014.0,"Horror,Mystery,Thriller",4.5,44054.0,Ouija,Uni.,52700000.0,"Oct 24, 2014",5000000.0,103300632.0,101756010.0,,,,
165,tt1205537,2014.0,"Action,Drama,Thriller",6.2,114913.0,Jack Ryan: Shadow Recruit,Par.,84900000.0,"Jan 17, 2014",60000000.0,131377412.0,101177412.0,,,,
166,tt1206543,2013.0,"Crime,Drama,Thriller",6.8,99037.0,Out of the Furnace,Rela.,4300000.0,"Dec 4, 2013",22000000.0,15434375.0,22630849.0,,,,
167,tt1210166,2011.0,"Biography,Drama,Sport",7.6,326657.0,Moneyball,Sony,34600000.0,"Sep 23, 2011",50000000.0,111300835.0,151205492.0,,,,
168,tt1210819,2013.0,"Action,Adventure,Western",6.4,208827.0,The Lone Ranger,BV,171200000.0,"Jul 2, 2013",275000000.0,260002115.0,178602115.0,,,,
169,tt1211837,2016.0,"Action,Adventure,Fantasy",7.5,514510.0,Doctor Strange,BV,445100000.0,"Nov 4, 2016",165000000.0,676404566.0,465241920.0,,,,
170,tt1211956,2013.0,"Action,Crime,Mystery",6.7,211587.0,Escape Plan,LG/S,112200000.0,"Oct 18, 2013",70000000.0,103735965.0,50235965.0,,,,
171,tt1212419,2010.0,"Drama,Fantasy,Romance",6.5,87288.0,Hereafter,WB,72500000.0,"Oct 15, 2010",50000000.0,108660270.0,65446941.0,,,,
172,tt1212450,2012.0,"Crime,Drama",7.3,214055.0,Lawless,Wein.,16300000.0,"Aug 29, 2012",26000000.0,54393687.0,74797291.0,,,,
173,tt1213641,2018.0,"Biography,Drama,History",7.4,120009.0,First Man,Uni.,60800000.0,"Oct 12, 2018",60000000.0,105203825.0,89836545.0,,,,
174,tt1213663,2013.0,"Action,Comedy,Sci-Fi",7.0,235308.0,The World's End,Focus,20100000.0,"Aug 23, 2013",20000000.0,47508505.0,52004851.0,,,,
175,tt1216475,2011.0,"Adventure,Animation,Comedy",6.2,138914.0,Cars 2,BV,370700000.0,"Jun 24, 2011",200000000.0,560155383.0,382950875.0,,,,
176,tt1216492,2010.0,"Comedy,Romance",6.5,86125.0,Leap Year,Uni.,6700000.0,"Jan 8, 2010",19000000.0,32618920.0,51818920.0,,,,
177,tt1537401,2010.0,"Drama,Romance",5.9,2211.0,Leap Year,Uni.,6700000.0,"Jan 8, 2010",19000000.0,32618920.0,51818920.0,,,,
178,tt1217209,2012.0,"Adventure,Animation,Comedy",7.1,338728.0,Brave,BV,303200000.0,"Jun 22, 2012",185000000.0,554606532.0,474582182.0,,,,
179,tt1219289,2011.0,"Mystery,Sci-Fi,Thriller",7.4,492490.0,Limitless,Rela.,82600000.0,"Mar 18, 2011",27000000.0,155564919.0,158449455.0,,,,
180,tt1219342,2010.0,"Action,Adventure,Animation",7.0,73790.0,Legend of the Guardians: The Owls of Ga'Hoole,WB,84400000.0,"Sep 24, 2010",100000000.0,139716717.0,111375313.0,,,,
181,tt1220634,2010.0,"Action,Adventure,Horror",5.9,153270.0,Resident Evil: Afterlife,SGem,240100000.0,"Sep 10, 2010",57500000.0,295874190.0,120228566.0,,,,
182,tt1222817,2011.0,"Comedy,Family,Romance",5.2,52396.0,Zookeeper,Sony,89500000.0,"Jul 8, 2011",80000000.0,170805525.0,160760866.0,,,,
183,tt1226229,2010.0,"Adventure,Comedy,Music",6.4,161653.0,Get Him to the Greek,Uni.,30300000.0,"Jun 4, 2010",40000000.0,91455875.0,122153526.0,,,,
184,tt1226273,2010.0,"Crime,Drama,Mystery",6.6,84753.0,Edge of Darkness,WB,37800000.0,"Jan 29, 2010",60000000.0,82812456.0,86613890.0,,,,
185,tt1228705,2010.0,"Action,Adventure,Sci-Fi",7.0,657690.0,Iron Man 2,Par.,311500000.0,"May 7, 2010",170000000.0,621156389.0,624833331.0,,,,
186,tt1228987,2010.0,"Drama,Fantasy,Horror",7.1,107012.0,Let Me In,Over.,12000000.0,"Oct 1, 2010",20000000.0,28270399.0,24234935.0,,,,
187,tt1229340,2013.0,Comedy,6.3,156116.0,Anchorman 2: The Legend Continues,Par.,46300000.0,"Dec 18, 2013",50000000.0,172185754.0,252552707.0,,,,
188,tt1231583,2010.0,"Adventure,Comedy",6.5,303523.0,Due Date,WB,111200000.0,"Nov 5, 2010",65000000.0,211739043.0,201039043.0,,,,
189,tt1231587,2010.0,"Comedy,Sci-Fi",6.4,153962.0,Hot Tub Time Machine,MGM,14300000.0,"Mar 26, 2010",36000000.0,65967750.0,100569859.0,,,,
190,tt1232200,2012.0,Comedy,5.6,83009.0,That's My Boy,Sony,20800000.0,"Jun 15, 2012",57500000.0,58085235.0,73831089.0,,,,
191,tt1232829,2012.0,"Action,Comedy,Crime",7.2,477771.0,21 Jump Street,Sony,63100000.0,"Mar 16, 2012",42000000.0,202812429.0,276847667.0,,,,
192,tt1235189,2010.0,"Action,Comedy,Crime",6.8,33915.0,Wild Target,Free,3300000.0,"Oct 29, 2010",8000000.0,5314194.0,218338.0,,,,
193,tt1240982,2011.0,"Adventure,Comedy,Fantasy",5.5,92940.0,Your Highness,Uni.,3300000.0,"Apr 8, 2011",50000000.0,26121638.0,43196445.0,,,,
194,tt1242432,2010.0,"Horror,Thriller",6.3,68592.0,I Spit on Your Grave,Anch.,480000.0,"Oct 8, 2010",1750000.0,1278471.0,186151.0,,,,
195,tt1242460,2011.0,"Drama,Mystery,Thriller",7.5,123619.0,We Need to Talk About Kevin,Osci.,4300000.0,"Jan 13, 2012",7000000.0,10765283.0,3438692.0,,,,
196,tt1243957,2010.0,"Action,Adventure,Thriller",6.0,206714.0,The Tourist,Sony,210700000.0,"Dec 10, 2010",100000000.0,278731369.0,135231157.0,,,,
197,tt1243974,2015.0,"Comedy,Drama,Romance",5.4,54646.0,Aloha,Sony,5200000.0,"May 29, 2015",37000000.0,25387091.0,42152030.0,,,,
198,tt1244659,2010.0,Drama,6.5,15673.0,Extraordinary Measures,CBS,3100000.0,"Jan 22, 2010",31000000.0,15826984.0,24582741.0,,,,
199,tt1244754,2010.0,"Biography,Crime,Drama",7.2,39771.0,Conviction,FoxS,2900000.0,"Oct 15, 2010",12500000.0,11826980.0,13597696.0,,,,
200,tt1250777,2010.0,"Action,Comedy",7.6,497363.0,Kick-Ass,LGF,48100000.0,"Apr 16, 2010",28000000.0,97531134.0,96171303.0,,,,
201,tt1253864,2011.0,"Action,Drama,Fantasy",6.0,152992.0,Immortals,Rela.,143400000.0,"Nov 11, 2011",75000000.0,211562435.0,167004017.0,,,,
202,tt1258972,2012.0,Action,5.4,58185.0,The Man with the Iron Fists,Uni.,4099999.0,"Nov 2, 2012",15000000.0,22018988.0,31234090.0,,,,
203,tt1259528,2018.0,"Action,Crime,Drama",7.0,69648.0,Den of Thieves,STX,35600000.0,"Jan 19, 2018",30000000.0,80131391.0,89847622.0,,,,
204,tt1261945,2010.0,"Comedy,Drama,Romance",4.4,69199.0,Sex and the City 2,WB (NL),193000000.0,"May 27, 2010",95000000.0,294680778.0,190647692.0,,,,
205,tt1262416,2011.0,"Horror,Mystery",6.2,118779.0,Scream 4,W/Dim.,59000000.0,"Apr 15, 2011",40000000.0,95989590.0,76380928.0,,,,
206,tt1265990,2011.0,"Drama,Thriller",4.9,33062.0,The Roommate,SGem,3200000.0,"Feb 4, 2011",16000000.0,52545707.0,74600107.0,,,,
207,tt1268799,2011.0,"Adventure,Comedy",6.3,62151.0,A Very Harold & Kumar 3D Christmas,WB,326000.0,"Nov 4, 2011",20000000.0,36265745.0,70161031.0,,,,
208,tt1270798,2011.0,"Action,Adventure,Sci-Fi",7.7,608930.0,X-Men: First Class,Fox,207200000.0,"Jun 3, 2011",160000000.0,355408305.0,292808305.0,,,,
209,tt1272878,2013.0,"Action,Comedy,Crime",6.7,182025.0,2 Guns,Uni.,56300000.0,"Aug 2, 2013",61000000.0,132493015.0,151212460.0,,,,
210,tt1273678,2010.0,"Action,Comedy,Family",5.5,36767.0,The Spy Next Door,LGF,20900000.0,"Jan 15, 2010",28000000.0,46752858.0,48607106.0,,,,
211,tt1274300,2010.0,"Comedy,Drama,Fantasy",5.4,7073.0,The Tempest,Mira.,68700.0,"Dec 10, 2010",20000000.0,277943.0,555943.0,,,,
212,tt1683003,2010.0,Drama,7.8,94.0,The Tempest,Mira.,68700.0,"Dec 10, 2010",20000000.0,277943.0,555943.0,,,,
213,tt1276104,2012.0,"Action,Crime,Drama",7.4,500595.0,Looper,TriS,110000000.0,"Sep 28, 2012",30000000.0,170466405.0,132986205.0,,,,
214,tt1277953,2012.0,"Adventure,Animation,Comedy",6.8,146858.0,Madagascar 3: Europe's Most Wanted,P/DW,530500000.0,"Jun 8, 2012",145000000.0,746921271.0,432791482.0,,,,
215,tt1279935,2010.0,"Comedy,Crime,Romance",6.3,144683.0,Date Night,Fox,53600000.0,"Apr 9, 2010",55000000.0,152269033.0,197411404.0,,,,
216,tt1282140,2010.0,"Comedy,Drama,Romance",7.1,330125.0,Easy A,SGem,16600000.0,"Sep 17, 2010",8000000.0,76200721.0,116801464.0,,,,
217,tt1284575,2011.0,"Comedy,Romance",5.7,181189.0,Bad Teacher,Sony,115900000.0,"Jun 24, 2011",19000000.0,215448997.0,200592856.0,,,,
218,tt1285016,2010.0,"Biography,Drama",7.7,568578.0,The Social Network,Sony,128000000.0,"Oct 1, 2010",40000000.0,224922135.0,193962694.0,,,,
219,tt1287468,2010.0,"Action,Comedy,Family",4.3,12642.0,Cats & Dogs: The Revenge of Kitty Galore,WB,68900000.0,"Jul 30, 2010",85000000.0,113026383.0,87185753.0,,,,
220,tt1291584,2011.0,"Drama,Sport",8.2,403755.0,Warrior,LGF,9400000.0,"Sep 9, 2011",25000000.0,24215385.0,27357115.0,,,,
221,tt1294226,2010.0,"Drama,Music,Romance",6.0,74914.0,The Last Song,BV,26100000.0,"Mar 31, 2010",20000000.0,92678948.0,125950384.0,,,,
222,tt1298649,2012.0,"Action,Comedy,Horror",5.7,115757.0,The Watch,Fox,32900000.0,"Jul 27, 2012",55000000.0,67130045.0,69753000.0,,,,
223,tt1298650,2011.0,"Action,Adventure,Fantasy",6.6,447624.0,Pirates of the Caribbean: On Stranger Tides,BV,804600000.0,"May 20, 2011",410600000.0,1045663875.0,482163875.0,,,,
224,tt1300854,2013.0,"Action,Adventure,Sci-Fi",7.2,692794.0,Iron Man 3,BV,805800000.0,"May 3, 2013",200000000.0,1215392272.0,817992272.0,,,,
225,tt1302011,2011.0,"Action,Adventure,Animation",7.2,228465.0,Kung Fu Panda 2,P/DW,500400000.0,"May 26, 2011",150000000.0,664837547.0,330449063.0,,,,
226,tt1302067,2010.0,"Adventure,Animation,Comedy",4.6,18934.0,Yogi Bear,WB,101300000.0,"Dec 17, 2010",80000000.0,204774690.0,200446011.0,,,,
227,tt1305583,2010.0,"Comedy,Romance",4.9,6417.0,Our Family Wedding,FoxS,1200000.0,"Mar 12, 2010",14000000.0,21410546.0,40555281.0,,,,
228,tt1305591,2011.0,"Adventure,Animation,Family",5.4,19823.0,Mars Needs Moms,BV,17600000.0,"Mar 11, 2011",150000000.0,39549758.0,42792758.0,,,,
229,tt1306980,2011.0,"Comedy,Drama,Romance",7.7,300475.0,50/50,Sum.,4200000.0,"Sep 30, 2011",8000000.0,41334735.0,70016118.0,,,,
230,tt1307068,2012.0,"Adventure,Comedy,Drama",6.7,102047.0,Seeking a Friend for the End of the World,Focus,2600000.0,"Jun 22, 2012",10000000.0,11766959.0,14178738.0,,,,
231,tt1313092,2010.0,"Crime,Drama",7.3,51576.0,Animal Kingdom,SPC,5700000.0,"Aug 13, 2010",4200000.0,8078683.0,2044039.0,,,,
232,tt1314655,2010.0,"Horror,Mystery,Thriller",6.2,122080.0,Devil,Uni.,29100000.0,"Sep 17, 2010",10000000.0,63354114.0,67279655.0,,,,
233,tt1318514,2011.0,"Action,Drama,Sci-Fi",7.6,473020.0,Rise of the Planet of the Apes,Fox,305000000.0,"Aug 5, 2011",93000000.0,470986200.0,353560185.0,,,,
234,tt1320244,2010.0,"Drama,Horror,Thriller",5.6,45815.0,The Last Exorcism,LGF,26700000.0,"Aug 27, 2010",1800000.0,70165900.0,82034350.0,,,,
235,tt1320253,2010.0,"Action,Adventure,Thriller",6.5,307897.0,The Expendables,LGF,171400000.0,"Aug 13, 2010",82000000.0,268268174.0,206168524.0,,,,
236,tt1320261,2010.0,"Adventure,Comedy,Family",4.9,61178.0,Gulliver's Travels,Fox,194600000.0,"Dec 25, 2010",112000000.0,232017848.0,85579261.0,,,,
237,tt1321860,2011.0,Drama,6.7,45173.0,The Beaver,Sum.,6300000.0,"May 6, 2011",21000000.0,5046038.0,1941816.0,,,,
238,tt1321870,2013.0,"Action,Crime,Drama",6.7,195560.0,Gangster Squad,WB,59200000.0,"Jan 11, 2013",60000000.0,104100903.0,92000903.0,,,,
239,tt1322269,2013.0,"Comedy,Drama",7.2,79383.0,August: Osage County,Wein.,36500000.0,"Dec 25, 2013",25000000.0,50738810.0,75438810.0,,,,
240,tt1322312,2010.0,"Comedy,Romance",6.3,54421.0,Going the Distance,WB (NL),24200000.0,"Sep 3, 2010",32000000.0,43603990.0,35604299.0,,,,
241,tt1323594,2010.0,"Animation,Comedy,Family",7.7,464511.0,Despicable Me,Uni.,291600000.0,"Jul 9, 2010",69000000.0,543464573.0,503013985.0,,,,
242,tt1325004,2010.0,"Adventure,Drama,Fantasy",5.0,211733.0,The Twilight Saga: Eclipse,Sum.,398000000.0,"Jun 30, 2010",68000000.0,706102828.0,601031751.0,,,,
243,tt1327194,2012.0,"Drama,Romance",6.5,94359.0,The Lucky One,WB,38900000.0,"Apr 20, 2012",25000000.0,96633833.0,120957138.0,,,,
244,tt1327709,2010.0,"Crime,Horror,Mystery",4.7,944.0,Cyrus,FoxS,2500000.0,"Jun 18, 2010",7000000.0,10062896.0,14968936.0,,,,
245,tt1336617,2010.0,"Comedy,Drama,Romance",6.3,32457.0,Cyrus,FoxS,2500000.0,"Jun 18, 2010",7000000.0,10062896.0,14968936.0,,,,
246,tt1327773,2013.0,"Biography,Drama",7.2,102468.0,Lee Daniels' The Butler,Wein.,60000000.0,"Aug 16, 2013",30000000.0,177025498.0,233232095.0,,,,
247,tt1333125,2013.0,Comedy,4.3,92980.0,Movie 43,Rela.,23600000.0,"Jan 25, 2013",10000000.0,31164747.0,17640453.0,,,,
248,tt1334260,2010.0,"Drama,Romance,Sci-Fi",7.1,130084.0,Never Let Me Go,FoxS,7000000.0,"Sep 15, 2010",15000000.0,11173718.0,4834652.0,,,,
249,tt1335975,2013.0,"Action,Adventure,Drama",6.3,135754.0,47 Ronin,Uni.,113400000.0,"Dec 25, 2013",175000000.0,151716815.0,76762475.0,,,,
250,tt1336608,2012.0,"Comedy,Drama,Musical",5.9,69910.0,Rock of Ages,WB (NL),20900000.0,"Jun 15, 2012",70000000.0,61031932.0,77018613.0,,,,
251,tt1341167,2010.0,"Comedy,Crime,Drama",7.3,66209.0,Four Lions,Drft.,4400000.0,"Nov 5, 2010",3750000.0,2436111.0,615007.0,,,,
252,tt1343727,2012.0,"Action,Crime,Sci-Fi",7.1,234616.0,Dredd,LGF,22200000.0,"Sep 21, 2012",45000000.0,41467606.0,26814714.0,,,,
253,tt1345836,2012.0,"Action,Thriller",8.4,1387769.0,The Dark Knight Rises,WB,636800000.0,"Jul 20, 2012",275000000.0,1084439099.0,896239099.0,,,,
254,tt1351685,2013.0,"Adventure,Fantasy",6.3,123127.0,Jack the Giant Slayer,WB (NL),132500000.0,"Mar 1, 2013",195000000.0,197687603.0,130387603.0,,,,
255,tt1355630,2014.0,"Drama,Fantasy,Music",6.8,107625.0,If I Stay,WB (NL),28400000.0,"Aug 22, 2014",11000000.0,78356170.0,100974843.0,,,,
256,tt1355683,2015.0,"Biography,Crime,Drama",6.9,155847.0,Black Mass,WB,37200000.0,"Sep 18, 2015",53000000.0,98837872.0,125175678.0,,,,
257,tt1361313,2010.0,Comedy,5.9,4580.0,The Extra Man,Magn.,4500.0,"Jul 30, 2010",7000000.0,492108.0,906377.0,,,,
258,tt1365519,2018.0,"Action,Adventure,Fantasy",6.3,163560.0,Tomb Raider,WB,216400000.0,"Mar 16, 2018",90000000.0,273477501.0,116550803.0,,,,
259,tt1366344,2011.0,Comedy,5.7,65575.0,The Sitter,Fox,4500000.0,"Dec 9, 2011",25000000.0,38749404.0,60942576.0,,,,
260,tt1366365,2012.0,"Action,Thriller",4.9,33039.0,The Cold Light of Day,LG/S,13100000.0,"Sep 7, 2012",20000000.0,25361206.0,7563583.0,,,,
261,tt1371111,2012.0,"Action,Drama,Mystery",7.4,326473.0,Cloud Atlas,WB,103400000.0,"Oct 26, 2012",102000000.0,130673154.0,54208272.0,,,,
262,tt1371155,2010.0,"Biography,Comedy,Drama",7.2,13121.0,Made in Dagenham,SPC,11300000.0,"Nov 19, 2010",8000000.0,15644196.0,2195369.0,,,,
263,tt1374989,2016.0,"Action,Comedy,Horror",5.8,46187.0,Pride and Prejudice and Zombies,SGem,5500000.0,"Feb 5, 2016",28000000.0,16638300.0,21807291.0,,,,
264,tt1375666,2010.0,"Action,Adventure,Sci-Fi",8.8,1841066.0,Inception,WB,535700000.0,"Jul 16, 2010",160000000.0,835524642.0,585176195.0,,,,
265,tt1375670,2010.0,Comedy,6.0,210377.0,Grown Ups,Sony,109400000.0,"Jun 25, 2010",75000000.0,272223430.0,324001186.0,,,,
266,tt1385826,2011.0,"Romance,Sci-Fi,Thriller",7.1,227616.0,The Adjustment Bureau,Uni.,65400000.0,"Mar 4, 2011",50200000.0,126931325.0,124995645.0,,,,
267,tt1385867,2010.0,"Action,Comedy,Crime",5.6,81656.0,Cop Out,WB,10700000.0,"Feb 26, 2010",37000000.0,55909910.0,89775481.0,,,,
268,tt1386588,2010.0,"Action,Comedy,Crime",6.7,221664.0,The Other Guys,Sony,51200000.0,"Aug 6, 2010",100000000.0,170936470.0,238419978.0,,,,
269,tt1386697,2016.0,"Action,Adventure,Fantasy",6.0,533039.0,Suicide Squad,WB,421700000.0,"Aug 5, 2016",175000000.0,746059887.0,650200054.0,,,,
270,tt1389072,2017.0,"Drama,Sci-Fi",5.7,74815.0,Downsizing,Par.,30600000.0,"Dec 22, 2017",68000000.0,54462971.0,48849754.0,,,,
271,tt1389137,2011.0,"Comedy,Drama,Family",7.1,126849.0,We Bought a Zoo,Fox,44500000.0,"Dec 23, 2011",50000000.0,118729073.0,151224550.0,,,,
272,tt1389139,2016.0,"Crime,Drama,Horror",5.1,4729.0,When the Bough Breaks,SGem,911000.0,"Sep 9, 2016",10000000.0,30768449.0,59447603.0,,,,
273,tt1390411,2015.0,"Action,Adventure,Biography",6.9,108628.0,In the Heart of the Sea,WB,68900000.0,"Dec 11, 2015",100000000.0,89693309.0,50020758.0,,,,
274,tt1392170,2012.0,"Action,Adventure,Sci-Fi",7.2,795227.0,The Hunger Games,LGF,286400000.0,"Mar 23, 2012",80000000.0,677923379.0,816010692.0,,,,
275,tt1392190,2015.0,"Action,Adventure,Sci-Fi",8.1,780910.0,Mad Max: Fury Road,WB,224800000.0,"May 15, 2015",150000000.0,370098020.0,307236354.0,,,,
276,tt1392197,2010.0,"Comedy,Family",4.2,13283.0,Marmaduke,Fox,50100000.0,"Jun 4, 2010",50000000.0,89895930.0,67244788.0,,,,
277,tt1392214,2013.0,"Crime,Drama,Mystery",8.1,526273.0,Prisoners,WB,61100000.0,"Sep 20, 2013",46000000.0,113402302.0,122002302.0,,,,
278,tt1396484,2017.0,"Horror,Thriller",7.4,359123.0,It,WB (NL),372900000.0,"Sep 8, 2017",35000000.0,697457969.0,654981748.0,,,,
279,tt1397280,2012.0,"Action,Thriller",6.3,273106.0,Taken 2,Fox,236300000.0,"Oct 5, 2012",45000000.0,377807404.0,279754287.0,,,,
280,tt1397514,2012.0,"Action,Adventure,Comedy",5.8,83507.0,Journey 2: The Mysterious Island,WB (NL),231400000.0,"Feb 10, 2012",79000000.0,318146162.0,207760290.0,,,,
281,tt1398426,2015.0,"Biography,Drama,History",7.9,165307.0,Straight Outta Compton,Uni.,40400000.0,"Aug 14, 2015",28000000.0,202182981.0,322397785.0,,,,
282,tt1399103,2011.0,"Action,Adventure,Sci-Fi",6.2,366409.0,Transformers: Dark of the Moon,P/DW,771400000.0,"Jun 29, 2011",195000000.0,1123790543.0,704790543.0,,,,
283,tt1399683,2010.0,"Drama,Mystery",7.2,127751.0,Winter's Bone,RAtt.,7300000.0,"Jun 11, 2010",2000000.0,16131551.0,13031503.0,,,,
284,tt1401152,2011.0,"Action,Mystery,Thriller",6.9,235167.0,Unknown,WB,67099999.0,"Feb 18, 2011",40000000.0,136123083.0,127386397.0,,,,
285,tt1401152,2011.0,"Action,Mystery,Thriller",6.9,235167.0,Unknown,WB,67099999.0,"Nov 3, 2006",3700000.0,3355048.0,63726403.0,,,,
286,tt1402488,2011.0,"Adventure,Animation,Comedy",5.9,38396.0,Happy Feet Two,WB,86400000.0,"Nov 18, 2011",135000000.0,157956466.0,128006466.0,,,,
287,tt1403865,2010.0,"Adventure,Drama,Western",7.6,284034.0,True Grit,Par.,81000000.0,"Dec 22, 2010",35000000.0,252276928.0,342443005.0,,,,
288,tt1403981,2010.0,"Drama,Romance",7.1,129443.0,Remember Me,Sum.,37000000.0,"Mar 12, 2010",16000000.0,56506120.0,38168240.0,,,,
289,tt1405500,2010.0,Drama,6.1,6728.0,For Colored Girls,LGF,17300.0,"Nov 5, 2010",21000000.0,38017873.0,75429698.0,,,,
290,tt1407061,2010.0,"Comedy,Romance,Sport",5.9,12466.0,Just Wright,FoxS,29900.0,"May 14, 2010",12000000.0,21867665.0,43040363.0,,,,
291,tt1408101,2013.0,"Action,Adventure,Sci-Fi",7.7,445535.0,Star Trek Into Darkness,Par.,238600000.0,"May 16, 2013",190000000.0,467381584.0,457578661.0,,,,
292,tt1408253,2014.0,"Action,Comedy,Crime",6.2,94529.0,Ride Along,Uni.,19500000.0,"Jan 17, 2014",25000000.0,153733800.0,269102565.0,,,,
293,tt1411238,2011.0,"Comedy,Romance",6.2,197663.0,No Strings Attached,Par.,78600000.0,"Jan 21, 2011",25000000.0,149228078.0,141362220.0,,,,
294,tt1411250,2013.0,"Action,Adventure,Sci-Fi",6.4,144821.0,Riddick,Uni.,56300000.0,"Sep 6, 2013",38000000.0,94763758.0,84025135.0,,,,
295,tt1411697,2011.0,"Comedy,Mystery",6.5,432800.0,The Hangover Part II,WB,332300000.0,"May 26, 2011",80000000.0,586464305.0,508964305.0,,,,
296,tt1411704,2011.0,"Adventure,Animation,Comedy",5.4,28893.0,Hop,Uni.,75900000.0,"Apr 1, 2011",63000000.0,188657593.0,216185305.0,,,,
297,tt1412528,2017.0,"Comedy,Drama,Romance",5.8,22751.0,Table 19,FoxS,1400000.0,"Mar 3, 2017",5000000.0,4620399.0,7214896.0,,,,
298,tt1413492,2018.0,"Action,Drama,History",6.6,50155.0,12 Strong,WB,21600000.0,"Jan 19, 2018",35000000.0,71118378.0,91619713.0,,,,
299,tt1413495,2013.0,"Drama,Thriller",5.7,33149.0,Paranoia,Rela.,6400000.0,"Aug 16, 2013",40000000.0,16340767.0,14788654.0,,,,
300,tt1414382,2010.0,"Comedy,Family,Romance",5.8,46690.0,You Again,BV,6300000.0,"Sep 24, 2010",20000000.0,32838945.0,51402053.0,,,,
301,tt1418377,2014.0,"Action,Fantasy,Horror",5.1,74910.0,"I, Frankenstein",LGF,52100000.0,"Jan 24, 2014",65000000.0,74575290.0,38175290.0,,,,
302,tt1421051,2010.0,"Comedy,Drama",6.3,40250.0,Somewhere,Focus,12200000.0,"Dec 22, 2010",7000000.0,17023121.0,3585645.0,,,,
303,tt1423995,2010.0,"Drama,Thriller",5.4,38667.0,Stone,Over.,7700000.0,"Oct 8, 2010",22000000.0,4065020.0,3610078.0,,,,
304,tt1424381,2010.0,"Action,Adventure,Sci-Fi",6.4,199764.0,Predators,Fox,75200000.0,"Jul 9, 2010",40000000.0,127234389.0,104000688.0,,,,
305,tt1425922,2013.0,"Drama,Family,Music",4.6,1901.0,Black Nativity,FoxS,436000.0,"Nov 27, 2013",17500000.0,7285135.0,14018188.0,,,,
306,tt1430132,2013.0,"Action,Adventure,Sci-Fi",6.7,401286.0,The Wolverine,Fox,282300000.0,"Jul 26, 2013",115000000.0,416456852.0,265156852.0,,,,
307,tt1430607,2011.0,"Adventure,Animation,Comedy",7.1,45439.0,Arthur Christmas,Sony,101000000.0,"Nov 23, 2011",85000000.0,149717124.0,92962469.0,,,,
308,tt1430612,2014.0,"Action,Crime",5.7,37528.0,Brick Mansions,Rela.,48500000.0,"Apr 25, 2014",28000000.0,73421224.0,40796829.0,,,,
309,tt1430615,2012.0,"Biography,Drama,Family",6.5,17585.0,Big Miracle,Uni.,4600000.0,"Feb 3, 2012",40000000.0,25268680.0,40357300.0,,,,
310,tt1430626,2012.0,"Adventure,Animation,Comedy",6.7,41958.0,The Pirates! Band of Misfits,Sony,92000000.0,"Apr 27, 2012",55000000.0,136143605.0,62151126.0,,,,
311,tt1431045,2016.0,"Action,Adventure,Comedy",8.0,820847.0,Deadpool,Fox,420000000.0,"Feb 12, 2016",58000000.0,801025593.0,726170709.0,,,,
312,tt1431181,2010.0,"Comedy,Drama",7.3,26273.0,Another Year,SPC,16500000.0,"Dec 29, 2010",8000000.0,20005613.0,6405706.0,,,,
313,tt1433108,2010.0,"Action,Crime,Drama",6.5,93618.0,Faster,CBS,12400000.0,"Nov 24, 2010",24000000.0,35792945.0,46440020.0,,,,
314,tt1433822,2012.0,"Horror,Thriller",4.1,18112.0,The Apparition,WB,4700000.0,"Aug 24, 2012",17000000.0,10637281.0,9836819.0,,,,
315,tt1436562,2011.0,"Adventure,Animation,Comedy",6.9,191621.0,Rio,Fox,341000000.0,"Apr 15, 2011",90000000.0,487519809.0,287219809.0,,,,
316,tt1438254,2010.0,"Drama,Fantasy,Romance",6.5,55016.0,Charlie St. Cloud,Uni.,17000000.0,"Jul 30, 2010",44000000.0,48478084.0,62406263.0,,,,
317,tt1440129,2012.0,"Action,Adventure,Sci-Fi",5.8,225342.0,Battleship,Uni.,237600000.0,"May 18, 2012",220000000.0,313477717.0,130633400.0,,,,
318,tt1440728,2010.0,"Crime,Drama,Thriller",6.3,86863.0,The American,Focus,32299999.0,"Sep 1, 2010",20000000.0,67950723.0,71206376.0,,,,
319,tt1441326,2011.0,"Drama,Mystery,Thriller",6.9,45873.0,Martha Marcy May Marlene,FoxS,548000.0,"Oct 21, 2011",1000000.0,5438911.0,5981038.0,,,,
320,tt1446192,2012.0,"Action,Adventure,Animation",7.3,145281.0,Rise of the Guardians,P/DW,203500000.0,"Nov 21, 2012",145000000.0,306900902.0,206812758.0,,,,
321,tt1446714,2012.0,"Adventure,Mystery,Sci-Fi",7.0,538720.0,Prometheus,Fox,276900000.0,"Jun 8, 2012",125000000.0,402448265.0,252977084.0,,,,
322,tt1448755,2011.0,"Action,Crime,Thriller",6.5,117711.0,Killer Elite,ORF,31300000.0,"Sep 23, 2011",70000000.0,65409046.0,50224986.0,,,,
323,tt1449283,2011.0,"Adventure,Animation,Comedy",7.2,19605.0,Winnie the Pooh,BV,23200000.0,"Jul 15, 2011",30000000.0,50145607.0,53392846.0,,,,
